Global Seamount Database from Kim, S.-S., and P. Wessel (2011), Geophys. J. Int., in revision.
This file contains 24,646 potential seamounts from the entire ocean basins.
The columns are:
Col 1: Longitude (-180/+180). Center of each seamount (in degrees)
Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
Col 3: Estimated azimuth of the basal ellipse (in degree)
Col 4: Estimated major axis of the basal ellipse of each seamount (in km)
Col 5: Estimated minor axis of the basal ellipse of each seamount (in km)
Col 6: Seamount height obtained from the prediced bathymetry TOPO V12 (in m)
Col 7: Maximum amplitude of the Free-Air Gravity Anomaly (in mGal)
Col 8: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
Col 9: Regional depth of each seamount (in m)
Col 10: Age of underlying seafloor from the AGE 3.2 grid (in Myr)
Col 11: ID for each seamount (plate_###)
For explanation of modeling and notations, please see our GJI paper

Longitude	Latitude	Azimuth	Major	Minor	Height	FAA	VGG	Depth	CrustAge	ID
-86.75009	-39.93330	85.1	18.8	13.5	546.5	10.9	39.8	-3955.9	9.9	KW-14697
-87.09850	-37.78339	126.1	19.1	12.0	663.9	4.9	42.4	-4052.1	18.7	KW-14698
-86.59538	-38.09320	-74.6	22.7	15.9	993.7	16.5	37.6	-3879.8	19.0	KW-14699
-88.63201	-40.35407	8.1	11.4	10.4	501.0	16.7	40.4	-3646.7	6.2	KW-14700
-88.94832	-39.77848	5.7	8.1	6.6	274.2	12.0	33.8	-3560.8	5.5	KW-14701
-85.98061	-37.67893	127.2	15.5	8.9	680.8	5.3	47.1	-4151.8	19.6	KW-14702
-89.38339	-41.34079	81.1	12.2	10.2	1277.4	-5.9	33.6	-3928.3	2.4	KW-14703
-86.04928	-38.74360	-12.9	12.9	11.0	492.5	9.7	31.3	-3920.2	18.7	KW-14704
-89.81091	-38.76781	98.8	12.9	12.3	308.3	12.6	31.9	-3150.7	4.5	KW-14705
-84.57926	-40.62166	98.6	23.1	14.9	929.4	36.3	58.2	-3614.4	9.6	KW-14706
-85.18058	-38.98660	29.4	27.5	12.0	992.9	18.6	48.2	-4322.0	18.9	KW-14707
-84.86678	-40.59063	95.1	45.5	25.3	893.0	27.2	49.6	-3853.4	9.2	KW-14708
-83.63179	-38.32310	15.3	12.4	9.5	650.0	10.3	50.5	-4024.4	21.3	KW-14709
-85.14917	-40.63078	69.4	14.9	9.3	425.8	29.4	44.2	-3279.8	8.8	KW-14710
-82.72434	-36.65850	25.5	15.1	14.8	769.7	20.0	43.3	-3885.4	23.4	KW-14711
-82.49492	-37.27403	177.4	15.4	14.3	836.1	17.3	43.0	-3996.5	23.2	KW-14712
-81.76835	-37.97069	140.8	18.1	11.9	514.7	14.1	38.2	-4109.0	23.6	KW-14713
-83.72529	-37.01312	61.9	19.1	11.4	386.4	12.4	37.4	-3917.3	22.1	KW-14714
-85.12390	-38.37116	79.0	15.2	12.9	603.5	8.9	32.6	-4174.4	19.9	KW-14715
-81.93839	-38.39285	165.0	12.5	11.2	518.7	5.2	34.2	-4157.1	23.1	KW-14716
-82.51326	-37.63860	57.8	16.7	10.2	476.9	3.1	32.3	-4016.4	23.0	KW-14717
-82.47353	-38.17317	37.9	16.4	10.8	352.9	5.1	31.1	-4026.3	22.7	KW-14718
-84.05034	-37.98735	163.1	17.0	12.3	434.2	12.2	30.4	-4086.7	21.1	KW-14719
-78.44634	-40.94712	146.5	31.5	11.0	564.0	43.1	47.2	-3595.1	21.4	KW-14720
-76.69660	-40.26158	87.8	29.4	16.8	711.1	41.2	44.6	-3840.1	23.5	KW-14721
-79.36141	-39.34838	68.4	24.3	10.6	494.6	23.9	47.6	-3871.4	22.8	KW-14722
-79.42625	-37.28479	61.3	7.0	5.8	682.6	17.7	47.5	-3874.1	26.5	KW-14723
-79.29287	-37.04456	159.6	13.6	10.1	949.4	19.5	45.1	-4181.4	26.8	KW-14724
-79.96700	-39.40234	82.7	21.9	14.0	587.3	17.8	33.2	-3972.6	22.2	KW-14725
-77.83028	-40.03564	8.7	15.4	9.7	302.6	10.9	35.8	-4180.0	24.1	KW-14726
-79.59853	-39.42152	58.5	21.2	9.1	454.5	14.9	36.5	-3943.9	22.4	KW-14727
-80.36324	-38.76560	77.2	20.7	13.2	848.0	15.1	32.4	-4006.2	24.5	KW-14728
-79.83997	-39.63827	60.8	10.0	8.9	344.0	5.4	37.5	-4051.4	21.9	KW-14729
-79.13903	-39.27951	70.8	8.5	5.7	349.3	16.5	31.3	-3875.1	23.2	KW-14730
-76.46939	-40.24109	64.4	8.6	8.2	366.2	18.0	20.3	-3831.8	23.6	KW-14731
-81.69660	-44.85615	86.0	17.8	13.0	748.8	51.5	91.5	-3017.6	2.4	KW-14732
-82.06708	-44.39055	165.5	15.8	11.7	667.0	41.7	63.8	-2851.5	0.3	KW-14733
-82.26854	-42.71579	79.1	17.2	9.6	745.0	38.3	56.2	-3135.6	2.3	KW-14734
-82.99250	-41.65373	170.6	15.8	13.6	731.1	28.8	55.5	-3509.9	2.2	KW-14735
-82.73587	-41.58011	86.0	19.9	14.9	656.8	32.5	52.3	-3485.5	2.8	KW-14736
-76.87987	-44.51305	98.3	7.9	5.7	1009.0	46.7	56.6	-2850.0	2.7	KW-14737
-77.26964	-43.12004	169.1	13.3	9.8	126.9	33.2	54.3	-3553.3	9.6	KW-14738
-77.45639	-42.68273	157.5	21.2	11.0	240.0	24.4	37.8	-3489.2	9.7	KW-14739
147.48168	45.52740	14.0	17.7	11.8	1816.2	74.1	125.9	-2969.0	NaN	KW-14740
147.91032	46.01881	-76.5	15.0	12.0	857.0	40.6	80.8	-3081.3	NaN	KW-14741
150.73751	47.26871	14.1	13.7	12.8	1191.0	88.9	139.3	-3305.7	NaN	KW-14742
150.78694	47.09343	71.3	12.6	11.9	791.7	68.8	84.3	-3214.6	NaN	KW-14743
150.47504	47.11271	29.5	12.3	10.6	693.9	62.0	80.0	-3294.7	NaN	KW-14744
151.15529	47.06179	-57.2	6.6	6.0	945.6	47.4	58.7	-3096.4	NaN	KW-14745
131.11537	28.53019	-53.4	9.0	8.7	947.9	33.4	90.8	-3576.8	NaN	KW-14746
-159.99456	-00.37305	-55.1	23.1	18.4	4480.9	163.8	204.6	-4526.5	124.3	KW-14747
-159.94428	00.32765	27.8	18.1	16.5	3371.4	143.6	190.9	-4448.8	123.8	KW-14748
-159.89635	00.54379	77.3	18.8	16.1	3227.2	70.3	93.1	-5089.5	123.6	KW-14749
-163.56652	-04.19084	5.1	36.3	18.7	2247.3	73.8	78.8	-4804.9	125.6	KW-14750
-160.81384	-03.94526	59.7	22.6	14.2	1383.8	29.3	59.4	-5083.0	120.2	KW-14751
-160.02394	-03.61782	92.8	28.1	21.7	1263.4	55.1	50.5	-5025.2	119.6	KW-14752
-159.91656	00.16118	164.9	7.7	6.1	1570.3	50.6	51.9	-4092.3	123.9	KW-14753
-159.84550	-03.70493	11.6	9.0	5.6	666.5	36.9	43.6	-4631.0	119.2	KW-14754
-162.62600	-01.50608	-42.4	15.3	11.4	282.4	12.5	34.0	-5349.9	123.9	KW-14755
-164.39061	-00.86484	-30.7	13.3	9.5	425.1	10.7	23.2	-5376.2	122.5	KW-14756
-162.03928	-03.13675	70.6	20.1	7.8	439.6	18.8	32.6	-5071.8	125.6	KW-14757
-160.39432	-03.51413	56.2	8.1	6.4	1204.8	13.6	26.4	-4825.7	122.1	KW-14758
-162.94840	00.48765	85.7	12.6	8.5	674.4	10.6	30.6	-5345.3	122.1	KW-14759
-168.75939	-02.05479	-44.7	15.7	14.6	2548.1	94.1	137.3	-5146.0	121.4	KW-14760
-167.30584	-02.81742	-64.1	16.1	13.3	1997.7	59.0	100.5	-5523.2	122.7	KW-14761
-167.05108	-03.23879	12.5	22.6	14.7	2252.5	52.6	93.6	-5629.9	123.1	KW-14762
-166.89221	-00.98368	83.2	24.1	11.8	2358.4	72.8	89.9	-5210.0	121.4	KW-14763
-169.22289	-03.19855	-37.6	29.3	11.9	1551.7	55.9	87.5	-5193.8	121.4	KW-14764
-164.73054	-06.02537	68.1	18.0	12.0	879.1	39.0	81.8	-4550.0	126.5	KW-14765
-164.92872	-06.05357	-75.9	16.0	10.8	1081.4	23.1	75.8	-4701.1	126.4	KW-14766
-167.34874	-03.07726	-65.1	14.3	12.2	1580.7	31.7	68.5	-5575.3	122.9	KW-14767
-167.63180	-03.44547	49.8	16.6	14.2	1301.8	28.5	62.6	-5628.8	123.1	KW-14768
-165.92757	-00.30686	58.5	15.2	8.1	912.6	7.4	73.4	-4674.3	121.3	KW-14769
-165.11314	-02.98000	34.6	20.8	12.5	1046.2	22.5	52.9	-5316.2	123.9	KW-14770
-168.40079	-03.79963	-37.5	16.7	14.2	1067.3	35.6	50.2	-5263.8	123.0	KW-14771
-168.27906	-03.38777	26.6	18.8	12.1	1530.8	39.6	39.4	-5223.0	122.7	KW-14772
-165.62860	-00.51701	53.1	24.6	12.3	831.7	26.2	55.7	-5200.0	121.7	KW-14773
-168.55953	-02.87027	-88.3	20.2	15.7	1061.7	34.0	53.1	-5389.7	122.1	KW-14774
-165.47793	-02.37044	13.4	16.8	9.1	699.4	28.7	42.0	-5281.0	123.2	KW-14775
-166.26566	-03.36673	75.1	22.8	14.8	796.6	35.8	47.4	-4932.4	123.6	KW-14776
-165.82291	-00.51335	63.7	17.2	13.3	974.3	23.3	48.7	-5134.8	121.6	KW-14777
-164.62109	-00.21794	65.8	9.7	6.7	457.1	26.5	50.4	-5010.6	121.9	KW-14778
-167.33427	00.05380	58.2	10.0	7.7	952.7	25.2	49.2	-4888.0	120.5	KW-14779
-168.37359	-03.64720	39.6	7.4	6.5	825.7	23.9	38.0	-5035.4	122.9	KW-14780
-167.69944	-00.44634	47.9	15.2	12.4	711.6	27.7	24.8	-4901.0	120.6	KW-14781
-165.53989	-01.59334	68.6	18.0	16.1	507.3	14.7	27.7	-5297.5	122.5	KW-14782
-168.42551	-00.10623	-55.2	9.6	7.8	714.1	13.7	26.5	-5267.1	121.0	KW-14783
-171.52415	-03.57605	-44.9	18.8	16.9	4151.2	154.7	238.6	-4469.6	120.7	KW-14784
-171.71842	-02.80619	-24.2	25.5	15.3	3947.4	176.4	201.9	-3919.4	121.0	KW-14785
-171.25286	-04.45460	-73.5	26.4	21.7	5154.1	168.2	193.4	-5137.0	121.7	KW-14786
-171.07595	-03.12860	-59.3	23.5	19.4	4682.1	177.5	200.7	-4682.9	121.0	KW-14787
-171.00755	-00.62634	-74.2	18.3	15.4	2740.7	129.3	186.0	-5185.3	123.3	KW-14788
-174.12646	-03.59293	44.7	22.8	19.9	4818.7	152.3	193.1	-4792.2	121.4	KW-14789
-170.70421	-03.71636	-59.5	24.7	18.1	4259.2	149.9	168.1	-4526.4	120.5	KW-14790
-170.57873	-00.60427	27.3	18.5	17.3	2738.9	120.7	168.7	-5401.4	122.8	KW-14791
-171.35191	-03.02865	-65.5	11.4	7.2	1680.0	139.7	152.1	-2915.9	121.2	KW-14792
-170.92801	-03.89652	55.3	17.0	13.1	2231.0	93.5	156.0	-4593.0	120.6	KW-14793
-173.33205	-03.82943	-66.4	16.5	13.5	2625.8	97.9	133.6	-5026.4	120.8	KW-14794
-171.59512	-02.85163	-23.4	28.0	12.0	3603.4	157.7	124.0	-3950.3	121.0	KW-14795
-173.22109	-03.90110	-59.2	18.1	13.1	2065.9	97.0	104.0	-4473.2	120.6	KW-14796
-171.48382	-00.19410	-73.1	18.5	16.5	1349.4	62.3	99.5	-5492.3	123.9	KW-14797
-171.70527	-00.89483	-70.2	20.4	14.9	1189.3	52.9	93.4	-5345.8	123.3	KW-14798
-170.72926	-02.62890	-78.5	25.3	15.4	1443.1	33.0	86.7	-5608.1	121.3	KW-14799
-169.50105	-01.97029	-72.2	12.6	10.2	570.4	43.0	58.3	-5099.3	120.7	KW-14800
-169.22689	-01.89242	81.0	16.6	13.5	517.9	46.0	55.9	-4948.4	121.1	KW-14801
-176.47092	00.19825	76.0	20.6	16.8	4790.9	169.6	242.8	-4801.2	126.3	KW-14802
-176.10865	-00.36471	76.7	23.1	16.2	3556.9	165.6	205.5	-4636.0	125.6	KW-14803
-175.09642	-02.70838	-46.3	27.9	16.2	3844.6	143.6	178.9	-5066.4	122.8	KW-14804
-174.71264	-03.40102	9.4	23.2	19.4	3820.1	134.6	178.4	-5102.1	121.9	KW-14805
-176.11835	-01.01440	-69.1	18.0	14.3	3142.3	138.7	189.5	-4370.9	124.9	KW-14806
-174.95332	-01.62919	72.4	16.5	13.1	3458.0	161.5	171.2	-3459.7	123.8	KW-14807
-174.63654	-01.78288	-85.1	15.6	13.5	2439.2	145.9	170.5	-3795.6	123.5	KW-14808
-175.21743	-01.71960	59.4	15.6	14.0	2368.2	147.9	171.3	-3867.4	123.8	KW-14809
-174.79348	-04.13397	85.9	34.7	13.3	2550.5	100.6	109.7	-5205.4	121.2	KW-14810
-176.22082	-00.60139	-71.4	15.6	13.7	3083.2	108.3	156.0	-4655.1	125.4	KW-14811
-175.94297	-01.56262	-71.5	8.7	7.8	2214.4	88.4	145.2	-3982.1	124.3	KW-14812
-174.74256	-01.90218	19.6	14.7	14.2	2560.6	133.5	147.9	-4189.0	123.4	KW-14813
-175.39109	-01.69011	-82.3	17.1	12.6	3021.4	102.9	136.0	-4767.9	123.9	KW-14814
-175.20390	-01.59068	-35.8	15.1	13.3	1808.0	126.0	134.8	-3791.6	123.9	KW-14815
-176.13425	-01.33813	20.9	10.3	8.2	1980.5	94.5	118.5	-3892.2	124.6	KW-14816
-178.10803	-00.10759	60.6	17.7	15.7	1785.3	74.0	108.5	-5131.5	126.8	KW-14817
-176.26078	-00.89969	-61.5	19.0	12.0	2711.6	90.3	112.5	-4693.1	125.1	KW-14818
-175.74294	-01.94992	7.2	20.6	13.4	1731.6	54.4	103.0	-5262.3	123.8	KW-14819
-174.86470	-04.26667	-2.9	47.9	12.8	1845.7	68.3	81.5	-5117.5	121.1	KW-14820
-178.81938	-02.51750	-72.9	28.3	18.1	2126.8	44.1	74.4	-5462.6	124.7	KW-14821
-175.39560	-02.56215	80.2	12.3	8.2	2115.0	56.0	76.7	-4713.8	123.0	KW-14822
-174.56887	-03.69066	-29.7	7.4	6.4	1663.3	36.0	75.5	-4457.1	121.5	KW-14823
-178.01015	-00.58522	25.1	18.4	13.6	909.5	41.0	69.9	-5192.2	126.2	KW-14824
-177.96056	-01.68253	-29.4	14.1	11.7	928.3	22.3	64.6	-5230.2	125.1	KW-14825
-177.52564	-01.76942	34.3	25.1	12.2	1517.8	14.8	46.9	-5443.9	124.8	KW-14826
-174.59936	-03.87247	-6.9	14.5	11.0	869.9	19.7	50.3	-5357.7	121.3	KW-14827
-179.26634	-01.28477	30.0	16.7	12.6	763.8	15.3	40.9	-5302.3	126.1	KW-14828
175.91033	-01.24684	-56.4	24.3	14.6	2949.0	173.6	211.5	-3935.9	134.6	KW-14829
178.02287	-00.69700	81.6	20.5	17.1	3879.2	157.9	203.6	-5229.9	129.8	KW-14830
175.54025	-01.86108	-41.4	32.0	21.3	3839.8	207.9	212.2	-3879.0	133.8	KW-14831
175.79188	-04.04476	-64.1	19.5	15.2	4008.9	174.4	209.6	-4254.3	129.3	KW-14832
175.98058	-02.49263	-43.1	23.8	18.7	4171.5	143.7	200.7	-4180.9	132.6	KW-14833
176.41518	-01.33527	-77.2	34.8	15.4	3625.8	166.1	128.8	-3696.0	134.1	KW-14834
176.74734	-02.58376	-25.4	15.5	11.9	2194.4	139.2	160.3	-2788.8	131.8	KW-14835
176.39675	-02.66763	-75.8	16.1	15.2	2557.1	87.0	151.6	-4603.5	132.0	KW-14836
176.20399	-02.08452	-37.0	39.0	16.4	2562.0	89.3	136.6	-4777.9	133.1	KW-14837
176.90139	-02.97018	-24.8	28.6	14.6	1354.2	89.1	127.9	-4377.6	130.8	KW-14838
176.63064	-02.48295	-29.0	16.8	13.5	2184.6	102.5	135.1	-4221.9	132.1	KW-14839
178.46333	-02.28389	88.8	23.1	18.8	2814.0	83.2	132.2	-5432.5	126.1	KW-14840
176.84939	-02.65745	-19.7	23.6	15.1	3761.0	122.9	126.1	-3737.0	131.6	KW-14841
175.54505	-02.19246	19.2	15.4	11.1	2319.7	82.2	124.2	-3743.0	133.3	KW-14842
175.65569	-03.90403	-52.3	15.7	12.4	1796.2	101.0	121.8	-3732.0	129.8	KW-14843
177.19439	00.36542	86.4	17.9	15.6	1888.5	59.7	105.8	-5305.3	133.0	KW-14844
177.85861	-02.35525	-77.4	24.7	13.0	1949.3	57.0	66.2	-5358.5	126.3	KW-14845
178.46892	-01.24239	47.6	8.3	7.6	1446.5	42.7	74.5	-4724.9	127.8	KW-14846
175.53551	-04.19866	-57.6	13.7	12.3	1341.9	53.7	67.3	-4305.7	129.2	KW-14847
179.08231	-02.46526	-77.7	15.0	7.5	1584.0	34.3	61.5	-4858.9	125.7	KW-14848
176.02334	-04.32747	-61.4	15.5	11.9	1518.3	36.3	68.5	-4887.4	128.5	KW-14849
178.08419	-02.26054	-73.2	9.9	6.1	1506.5	37.7	62.6	-4545.9	126.3	KW-14850
177.45950	-01.84789	87.8	46.1	16.0	1171.3	13.1	35.7	-5395.7	128.5	KW-14851
179.79748	-02.31738	24.7	10.1	5.5	1359.8	23.8	52.0	-5036.0	125.5	KW-14852
-179.56285	-00.06256	-39.9	13.4	6.9	645.1	32.1	39.4	-4839.2	128.6	KW-14853
177.10707	-00.78373	-15.8	16.7	12.2	883.0	6.5	28.4	-5168.1	131.1	KW-14854
-179.92796	-00.46750	-16.5	12.8	7.9	766.3	12.4	30.8	-5364.2	128.0	KW-14855
176.66446	-03.48813	-63.4	19.9	14.8	604.2	-13.2	33.8	-5129.8	129.9	KW-14856
174.35556	-00.66656	118.5	41.7	29.5	4108.3	268.2	268.2	-4112.9	136.4	KW-14857
174.80072	-01.40632	321.3	69.5	27.1	4025.2	215.8	215.8	-4047.1	135.0	KW-14858
175.40142	-02.42656	42.3	16.9	15.4	3286.8	106.4	182.3	-4235.0	133.1	KW-14859
173.37928	00.24892	-19.3	31.5	14.3	3214.1	167.4	157.1	-3204.4	138.4	KW-14860
175.49967	-00.87136	-77.3	23.6	17.5	2867.3	69.0	143.5	-4848.2	135.5	KW-14861
173.57759	00.16923	-24.6	26.6	18.5	3157.9	164.8	125.0	-3162.5	138.2	KW-14862
172.85768	00.22224	36.1	8.3	7.5	1760.7	57.1	138.4	-3470.8	138.7	KW-14863
173.62591	-00.18713	-28.5	21.5	16.0	2679.0	82.3	128.2	-4153.7	137.6	KW-14864
173.86042	00.39837	-38.7	45.6	30.1	4429.0	214.9	122.9	-4447.3	138.4	KW-14865
174.95002	-02.27195	-68.9	9.2	8.6	2078.8	51.9	124.9	-3917.5	133.5	KW-14866
173.09636	00.48791	-38.9	4.8	3.4	636.2	77.2	109.9	-2418.2	138.9	KW-14867
172.71138	-00.27215	-25.1	19.3	15.5	2009.3	34.4	101.6	-4508.8	138.0	KW-14868
169.52820	-00.86535	-14.5	17.7	15.9	1484.7	107.6	178.4	-4064.0	136.7	KW-14869
166.94201	-00.52954	20.9	23.6	19.9	3890.1	142.0	158.6	-3860.7	138.3	KW-14870
170.24701	-04.41406	-15.0	14.3	12.5	1569.3	70.4	125.7	-3425.7	131.1	KW-14871
166.31242	-02.80430	42.3	40.6	16.5	1565.4	65.7	76.0	-4145.7	135.4	KW-14872
165.94435	-02.36714	23.9	16.0	9.3	441.2	20.5	43.8	-4201.7	136.1	KW-14873
166.36105	-02.10332	35.9	27.9	9.8	327.9	12.0	37.0	-4097.4	136.3	KW-14874
165.30195	-02.34337	45.3	28.4	14.8	2048.3	109.7	139.0	-4235.4	136.7	KW-14875
163.77541	-02.85256	8.3	27.9	15.5	1535.5	75.9	121.3	-3984.8	136.5	KW-14876
164.96276	-02.59513	26.3	39.0	20.5	1838.1	97.7	110.4	-4228.2	136.5	KW-14877
165.14066	-03.74619	4.6	19.5	15.0	1206.7	61.2	97.7	-3502.3	134.7	KW-14878
165.70803	-03.08904	47.1	23.1	18.4	1468.1	61.7	98.9	-4071.1	135.4	KW-14879
163.31397	-03.26989	-14.2	32.9	25.3	1045.5	82.5	79.7	-3393.5	136.0	KW-14880
165.14546	-01.21940	-4.2	19.9	6.7	870.2	49.9	78.0	-4004.9	138.3	KW-14881
164.58668	-03.24014	32.6	23.4	9.7	813.6	64.8	80.7	-3480.0	135.7	KW-14882
165.33786	-03.28041	57.5	17.4	12.9	529.5	37.9	56.6	-3536.8	135.3	KW-14883
165.23465	-03.38135	61.5	15.9	7.6	378.9	30.6	49.9	-3474.5	135.2	KW-14884
163.58899	-02.08872	-8.1	35.7	13.4	392.1	21.3	35.9	-4168.7	137.7	KW-14885
154.61468	-03.24790	-78.7	18.7	16.6	1128.0	141.8	122.0	-1148.8	139.5	KW-14886
154.46856	-03.14351	-29.2	16.8	14.3	1743.4	116.8	130.0	-1745.8	139.9	KW-14887
151.64630	00.15422	84.5	20.8	15.1	1886.1	87.7	128.0	-4542.9	151.3	KW-14888
151.77653	00.05425	-54.1	22.3	15.8	1840.8	86.4	106.8	-4366.9	151.1	KW-14889
151.42699	00.02746	-44.7	8.9	6.0	846.4	14.6	43.8	-5044.3	151.3	KW-14890
153.44501	-01.82621	-40.4	67.1	24.1	2210.4	197.9	156.0	-2340.2	145.6	KW-14891
-154.86030	-04.03129	116.4	48.6	21.9	2633.8	152.0	152.0	-4607.4	106.7	KW-14892
-159.22102	-04.18603	9.6	19.1	15.2	3099.7	140.3	180.6	-4678.9	117.3	KW-14893
-155.16569	-03.90434	-33.9	19.1	17.5	3112.1	144.9	177.8	-4524.9	107.9	KW-14894
-159.44279	-01.48466	45.2	16.3	15.1	2906.8	117.7	171.6	-4805.2	125.6	KW-14895
-155.68953	-03.37650	-56.6	21.3	15.6	3228.0	127.0	169.4	-4485.2	110.0	KW-14896
-157.08895	-00.23213	-56.4	35.7	14.3	3114.3	117.3	145.1	-4411.0	116.1	KW-14897
-156.31186	-01.92078	-36.0	17.8	15.0	3166.5	112.0	151.4	-4598.7	112.8	KW-14898
-156.92868	-00.75247	88.0	16.4	16.0	2804.2	90.7	131.7	-4576.4	115.6	KW-14899
-155.82471	-02.84289	-82.5	17.7	14.2	2638.7	80.2	125.2	-4510.2	110.6	KW-14900
-156.67484	-00.90402	-45.7	41.9	13.5	2737.8	81.6	104.0	-4557.9	114.4	KW-14901
-157.47950	-01.61004	2.3	13.8	13.4	2585.0	63.9	107.9	-5063.2	118.2	KW-14902
-156.12603	-01.86498	-20.2	27.6	14.1	2391.8	82.9	91.0	-4672.0	112.0	KW-14903
-155.87972	-02.51899	-41.4	7.7	6.4	1912.0	52.9	98.8	-4207.8	110.9	KW-14904
-156.02459	-00.49795	-78.0	23.5	15.5	1310.0	82.3	84.9	-3668.2	111.4	KW-14905
-157.62495	-00.32237	-40.5	19.8	13.1	1786.5	57.3	81.4	-4564.7	118.8	KW-14906
-155.98906	-00.74718	-47.1	20.1	10.7	1340.0	57.9	55.2	-4113.5	111.3	KW-14907
-156.10936	-00.03511	-70.0	24.8	18.3	1328.7	62.4	55.9	-3909.1	111.5	KW-14908
-158.50416	-01.29795	78.0	8.8	6.8	938.3	39.1	62.8	-4591.2	124.6	KW-14909
-156.35591	-00.08429	-46.4	22.0	11.5	1014.6	54.8	52.7	-3718.2	112.6	KW-14910
-157.96385	00.03544	11.3	13.3	13.0	1547.7	24.1	50.0	-4720.9	120.2	KW-14911
-156.30513	-02.90503	-51.9	18.1	14.5	881.0	30.6	53.7	-5079.7	112.5	KW-14912
-157.33105	-00.31016	70.7	9.8	7.7	731.1	38.2	42.0	-4012.5	117.4	KW-14913
-155.25792	-01.38684	-67.8	22.5	6.9	736.4	27.8	33.1	-4559.6	108.3	KW-14914
-153.19073	-03.82419	97.9	22.6	15.2	3116.2	73.1	114.6	-5183.2	100.5	KW-14915
-151.28603	00.14007	98.1	41.0	13.9	1767.1	80.5	100.8	-4118.7	92.2	KW-14916
-152.09712	00.17033	87.7	23.0	6.5	1373.4	63.8	77.1	-3881.8	95.1	KW-14917
-153.73902	-00.96262	103.9	38.3	12.1	1031.3	52.6	68.8	-4851.5	102.0	KW-14918
-150.48773	-00.69414	80.0	16.1	13.2	973.0	46.4	63.7	-4559.7	90.2	KW-14919
-153.32508	-01.18022	119.1	22.3	14.2	842.4	44.2	58.0	-4826.9	100.5	KW-14920
-153.94321	-03.33852	100.3	31.3	13.7	1424.9	37.4	54.1	-5101.8	103.3	KW-14921
-151.76179	00.29172	118.4	29.2	13.7	835.9	49.4	53.6	-3922.2	93.8	KW-14922
-150.63731	-04.28288	114.0	20.3	14.9	1099.9	46.2	49.5	-4594.2	91.7	KW-14923
-154.18172	-02.09521	121.0	24.9	12.6	819.5	39.1	43.5	-4823.8	104.1	KW-14924
-152.75689	-04.17658	81.3	15.5	14.1	1045.4	25.1	52.3	-5310.8	98.9	KW-14925
-150.40220	-04.43143	100.6	12.9	6.4	929.5	42.7	49.4	-4344.4	90.9	KW-14926
-151.32864	-00.17619	122.3	18.5	8.9	587.5	36.2	53.5	-3989.3	92.6	KW-14927
-153.02877	-01.62221	81.2	24.0	12.0	680.5	35.3	47.8	-4927.6	99.6	KW-14928
-150.61511	-00.28606	98.8	25.7	10.7	575.3	40.9	41.5	-4305.2	90.3	KW-14929
-154.36849	-03.30300	92.3	20.5	12.7	716.6	27.5	31.8	-5035.0	104.9	KW-14930
-152.50470	-00.36088	125.6	23.9	13.9	709.6	31.2	42.2	-4769.1	97.0	KW-14931
-149.83622	-04.20843	104.0	12.0	7.1	803.5	37.4	35.2	-4342.8	89.2	KW-14932
-152.75452	-00.27942	60.4	19.7	14.8	827.5	27.2	36.3	-4804.2	97.9	KW-14933
-151.48947	-02.35325	143.0	8.5	5.9	329.3	25.8	36.5	-4682.1	94.3	KW-14934
-150.33274	00.45000	98.3	21.1	12.0	412.0	30.2	30.2	-4349.0	88.8	KW-14935
-152.11960	-00.26994	93.8	21.6	7.5	409.0	24.4	32.6	-4417.3	95.5	KW-14936
-148.22638	00.21444	102.0	16.6	14.5	2094.2	98.0	137.7	-4220.4	82.2	KW-14937
-147.49498	-00.40799	74.1	24.9	12.1	1707.0	48.6	67.3	-4315.6	79.3	KW-14938
-146.62244	-04.35477	19.9	27.5	14.6	1816.6	61.3	56.8	-4471.8	79.6	KW-14939
-149.28370	00.20461	93.5	39.0	12.9	1104.8	45.2	57.1	-4431.0	85.8	KW-14940
-149.47310	-00.78432	99.5	21.9	12.0	212.6	37.8	62.7	-4691.3	87.0	KW-14941
-146.11605	-00.67752	76.1	15.3	9.8	880.6	44.0	45.5	-3697.4	72.9	KW-14942
-147.88317	-01.47231	72.4	13.6	13.1	517.2	36.3	56.9	-4761.7	82.5	KW-14943
-146.54669	-00.65706	89.6	23.8	13.5	1368.0	43.0	49.6	-4157.1	75.1	KW-14944
-146.54328	-04.63138	4.8	29.7	15.5	795.0	51.5	44.0	-4494.5	79.5	KW-14945
-147.58532	-00.07259	88.2	11.1	6.4	615.1	33.1	45.2	-4040.6	79.4	KW-14946
-148.26362	-01.44715	96.4	16.2	12.5	449.5	31.0	42.8	-4769.2	83.8	KW-14947
-145.20824	-02.10009	112.6	17.1	13.8	513.3	33.5	42.8	-4446.5	70.1	KW-14948
-145.65038	-00.89183	105.0	23.7	13.5	745.3	37.2	36.3	-4324.9	70.8	KW-14949
-148.87371	00.25028	74.0	10.1	6.3	340.3	26.6	33.5	-4226.0	84.5	KW-14950
-148.12315	-00.54179	109.5	15.2	12.5	635.1	32.5	31.4	-4482.7	82.6	KW-14951
-147.36987	-00.03738	81.8	19.7	12.2	410.3	27.1	30.5	-4385.8	78.4	KW-14952
-139.68474	-02.69226	93.9	16.3	13.8	1901.8	67.7	120.4	-4599.5	55.9	KW-14953
